Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed
S01759,0.6595238095238096,0.6,0.24517475221700574,No,No
S01760,0.6238095238095239,0.3933130699088146,0.3672404799165363,Yes,Yes
S01761,0.6619047619047619,0.7720364741641338,0.3187271778821075,No,No
S01763,0.47619047619047616,0.6054711246200608,0.35993740219092335,Yes,Yes
S01765,0.43809523809523804,0.5562310030395137,0.33594157537819513,Yes,No
S01767,0.7261904761904762,0.7446808510638298,0.15805946791862285,No,No
S01768,0.4452380952380952,0.5142857142857142,0.46478873239436624,Yes,No
S01770,0.5333333333333333,0.5781155015197568,0.2874282733437663,No,No
S01771,0.47142857142857136,0.7677811550151975,0.2587376108502869,Yes,No
S01772,0.6690476190476191,0.3264437689969605,0.3051643192488263,No,No
S01773,0.39285714285714285,0.6012158054711245,0.31090245174752223,Yes,No
S01774,0.4904761904761905,0.21762917933130696,0.34115805946791866,No,Yes
S01775,0.37857142857142856,0.5355623100303951,0.2587376108502869,No,No
S01776,0.30952380952380953,0.6668693009118541,0.3802816901408451,Yes,No
S01777,0.39285714285714285,0.7185410334346505,0.24256651017214398,Yes,No
S01779,0.4166666666666667,0.5075987841945289,0.161189358372457,Yes,Yes
S01781,0.3,0.8486322188449847,0.4147104851330204,Yes,Yes
S01782,0.45714285714285713,0.5519756838905775,0.2764736567553469,Yes,No
S01784,0.5571428571428572,0.4905775075987842,0.2102243088158581,Yes,Yes
S01785,0.47619047619047616,0.6729483282674772,0.189358372456964,No,No
S01787,0.430952380952381,0.468693009118541,0.2827334376630152,No,No
S01788,0.3761904761904762,0.6370820668693009,0.21961398017736045,No,No
S01791,0.24285714285714283,0.5379939209726444,0.36984872196139806,No,Yes
S01792,0.4809523809523809,0.6924012158054711,0.26969222743870636,Yes,Yes
S01793,0.4476190476190475,0.4291793313069909,0.1898800208659364,No,No
S01795,0.4928571428571428,0.5562310030395137,0.2942097026604069,Yes,Yes
S01796,0.3761904761904762,0.6851063829787234,0.3839332290036516,Yes,Yes
S01797,0.42857142857142855,0.425531914893617,0.17788210745957223,Yes,No
S01798,0.37142857142857144,0.5720364741641337,0.2665623369848722,No,Yes
S01800,0.46904761904761905,0.5562310030395137,0.4167970787689098,No,No
S01801,0.6928571428571428,0.590273556231003,0.24360980699008872,Yes,Yes
S01802,0.45952380952380945,0.3872340425531915,0.23213354199269692,No,No
S01803,0.38333333333333336,0.6966565349544073,0.34793948878455927,No,No
S01804,0.2857142857142857,0.5951367781155015,0.11737089201877934,Yes,Yes
S01805,0.2523809523809524,0.4382978723404255,0.251434533124674,No,No
S01806,0.2785714285714286,0.5015197568389058,0.3422013562858634,Yes,Yes
S01807,0.49761904761904757,0.7246200607902735,0.32342201356285866,Yes,Yes
S01808,0.5261904761904762,0.5933130699088146,0.3114241001564946,Yes,No
S01809,0.2785714285714286,0.425531914893617,0.16744913928012517,Yes,Yes
S01810,0.5738095238095239,0.4474164133738601,0.19613980177360457,Yes,Yes
S01811,0.4095238095238095,0.6188449848024316,0.40062597809076683,Yes,No
S01812,0.4833333333333333,0.6334346504559271,0.288471570161711,Yes,Yes
S01813,0.6595238095238096,0.5872340425531914,0.27856025039123633,Yes,No
S01815,0.43571428571428567,0.6413373860182371,0.297339593114241,Yes,No
S01816,0.3595238095238095,0.5051671732522796,0.2576943140323422,Yes,Yes
S01817,0.2095238095238095,0.4389057750759879,0.3630672926447575,Yes,No
S01818,0.38095238095238093,0.7355623100303952,0.21335419926969226,No,No
S01821,0.44999999999999996,0.5592705167173252,0.34428794992175277,Yes,No
S01823,0.44047619047619047,0.5003039513677812,0.35993740219092335,Yes,No
S01824,0.3880952380952381,0.5714285714285714,0.2576943140323422,No,No
S01825,0.48571428571428565,0.4297872340425532,0.25508607198748046,No,Yes
S01826,0.519047619047619,0.6492401215805471,0.30620761606677105,Yes,Yes
S01827,0.3357142857142857,0.5422492401215806,0.2764736567553469,Yes,No
S01828,0.6357142857142858,0.347112462006079,0.2592592592592593,No,Yes
S01830,0.46904761904761905,0.46808510638297873,0.30464267083985397,Yes,Yes
S01833,0.5809523809523809,0.668693009118541,0.38967136150234744,Yes,No
S01834,0.5,0.529483282674772,0.34272300469483574,Yes,No
S01836,0.5095238095238095,0.5440729483282675,0.27856025039123633,Yes,No
S01838,0.4785714285714286,0.4541033434650456,0.3098591549295775,No,Yes
S01839,0.4619047619047619,0.38662613981762917,0.4167970787689098,No,No
S01841,0.4523809523809524,0.6316109422492401,0.42566510172143984,Yes,Yes
S01843,0.40238095238095234,0.2966565349544073,0.29316640584246223,Yes,No
S01844,0.4785714285714286,0.6,0.2592592592592593,No,Yes
S01846,0.34523809523809523,0.5604863221884498,0.2858633281168492,Yes,No
S01848,0.3642857142857143,0.5537993920972644,0.33959311424100164,Yes,No
S01849,0.5809523809523809,0.5270516717325228,0.3708920187793428,No,No
S01850,0.5166666666666666,0.24984802431610942,0.15075639019300993,No,Yes
S01851,0.3904761904761904,0.7398176291793314,0.4355764214919145,No,No
S01853,0.3238095238095238,0.5112462006079027,0.2728221178925404,No,Yes
S01854,0.5761904761904761,0.60790273556231,0.31977047470005215,No,No
S01861,0.44999999999999996,0.7185410334346505,0.1930099113197705,No,Yes
S01862,0.5642857142857143,0.35987841945288757,0.3307250912884716,No,Yes
S01863,0.5619047619047619,0.5003039513677812,0.20761606677099634,Yes,Yes
S01864,0.25952380952380955,0.2844984802431611,0.3750652060511216,No,Yes
S01865,0.6214285714285714,0.5440729483282675,0.359415753781951,No,No
S01866,0.26904761904761904,0.5993920972644377,0.12832550860719874,No,No
S01868,0.6,0.46990881458966566,0.09128847157016172,No,No
S01869,0.3357142857142857,0.2820668693009119,0.20396452790818986,No,No
S01870,0.4166666666666667,0.39209726443769,0.3766301512780386,No,No
S01871,0.3357142857142857,0.6954407294832826,0.2535211267605634,No,No
S01872,0.44047619047619047,0.6498480243161093,0.41784037558685455,No,No
S01873,0.430952380952381,0.5319148936170213,0.3510693792383933,No,Yes
S01875,0.6238095238095239,0.417629179331307,0.2509128847157016,Yes,Yes
S01877,0.4,0.45531914893617026,0.25821596244131456,No,No
S01878,0.4428571428571429,0.5957446808510638,0.15023474178403756,No,Yes
S01879,0.26666666666666666,0.3811550151975684,0.22326551904016692,No,No
S01880,0.37142857142857144,0.5209726443768997,0.3051643192488263,Yes,Yes
S01881,0.5809523809523809,0.6948328267477204,0.23422013562858637,Yes,Yes
S01882,0.6595238095238096,0.4279635258358663,0.4830464267083986,No,Yes
S01883,0.319047619047619,0.6340425531914894,0.24517475221700574,No,Yes
S01884,0.3952380952380953,0.4115501519756839,0.2467396974439228,Yes,Yes
S01886,0.5,0.5416413373860182,0.36463223787167454,No,No
S01887,0.37142857142857144,0.660790273556231,0.27386541471048514,No,Yes
S01888,0.5166666666666666,0.5063829787234042,0.359415753781951,No,No
S01889,0.4095238095238095,0.6182370820668693,0.386019822639541,Yes,No
S01890,0.4642857142857143,0.6820668693009119,0.3244653103808034,No,No
S01891,0.5309523809523808,0.44924012158054716,0.31977047470005215,Yes,Yes
S01893,0.41428571428571426,0.49969604863221884,1.0,No,No
S01894,0.4547619047619048,0.6978723404255319,0.17892540427751694,Yes,Yes
S01895,0.45714285714285713,0.44376899696048633,0.3015127803860198,No,Yes
S01896,0.42142857142857143,0.6662613981762917,0.476264997391758,Yes,No
S01897,0.43571428571428567,0.5106382978723404,0.251434533124674,Yes,Yes
S01899,0.5333333333333333,0.8158054711246202,0.3369848721961399,Yes,No
S01901,0.55,0.3428571428571429,0.27699530516431925,No,No
S01902,0.4261904761904762,0.25045592705167175,0.26186750130412106,No,No
S01903,0.6071428571428571,0.5501519756838906,0.2608242044861763,No,No
S01904,0.5095238095238095,0.652887537993921,0.34324465310380803,No,Yes
S01905,0.4547619047619048,0.6036474164133738,0.3630672926447575,No,No
S01906,0.519047619047619,0.4547112462006079,0.26238914971309335,No,No
S01907,0.2785714285714286,0.36231003039513676,0.26134585289514867,Yes,No
S01908,0.3333333333333333,0.6559270516717325,0.25039123630672927,No,No
S01909,0.3238095238095238,0.7689969604863222,0.37402190923317685,No,No
S01910,0.4833333333333333,0.46139817629179336,0.36463223787167454,No,No
S01911,0.6738095238095237,0.643161094224924,0.4110589462702139,Yes,Yes
S01912,0.7333333333333333,0.8595744680851064,0.23213354199269692,Yes,Yes
S01913,0.5428571428571428,0.5197568389057751,0.2472613458528952,Yes,No
S01914,0.5261904761904762,0.5221884498480243,0.42514345331246745,No,Yes
S01915,0.2523809523809524,0.6109422492401215,0.3995826812728222,Yes,No
S01916,0.40238095238095234,0.5082066869300912,0.2180490349504434,Yes,Yes
S01917,0.3738095238095238,0.705775075987842,0.22587376108502868,No,Yes
S01918,0.39285714285714285,0.49361702127659574,0.31559728742827337,No,No
S01919,0.4476190476190475,0.539209726443769,0.39280125195618154,Yes,Yes
S01920,0.4095238095238095,0.3677811550151976,0.22483046426708397,No,No
S01921,0.23095238095238094,0.5142857142857142,0.30255607720396455,Yes,No
S01922,0.5547619047619047,0.4200607902735562,0.38080333854981746,Yes,Yes
S01923,0.33809523809523806,0.5848024316109423,0.2801251956181534,Yes,Yes
S01924,0.49523809523809514,0.3404255319148936,0.29003651538862807,Yes,Yes
S01925,0.7142857142857143,0.6620060790273555,0.4068857589984351,No,Yes
S01926,0.35714285714285715,0.43708206686930096,0.26291079812206575,No,No
S01927,0.16428571428571428,0.7598784194528876,0.39488784559207096,No,Yes
S01928,0.4333333333333333,0.7094224924012158,0.2842983828899322,Yes,No
S01929,0.5976190476190476,0.60790273556231,0.2107459572248305,No,No
S01930,0.7,0.3556231003039514,0.33959311424100164,Yes,No
S01931,0.32142857142857145,0.4662613981762918,0.2477829942618675,No,No
S01932,0.5261904761904762,0.4340425531914894,0.20396452790818986,No,Yes
S01933,0.41190476190476194,0.44924012158054716,0.449660928534168,Yes,No
S01934,0.4547619047619048,0.7343465045592705,0.3286384976525822,No,No
S01935,0.7809523809523808,0.5240121580547112,0.27073552425665104,Yes,No
S01936,0.28809523809523807,0.4626139817629179,0.2723004694835681,Yes,Yes
S01937,0.49761904761904757,0.45167173252279635,0.4157537819509651,Yes,No
S01939,0.5952380952380952,0.60790273556231,0.25299947835159103,No,No
S01940,0.4785714285714286,0.34528875379939206,0.3166405842462181,No,No
S01941,0.5023809523809524,0.555015197568389,0.2670839853938446,No,No
S01943,0.49761904761904757,0.33191489361702126,0.2681272822117893,No,Yes
S01948,0.4642857142857143,0.468693009118541,0.3573291601460616,No,Yes
S01949,0.6,0.7142857142857143,0.3249869587897757,No,No
S01950,0.45952380952380945,0.503951367781155,0.23995826812728221,Yes,No
S01951,0.25476190476190474,0.5027355623100304,0.28377673448095986,Yes,No
S01952,0.6166666666666666,0.5544072948328268,0.2467396974439228,No,No
S01953,0.3595238095238095,0.6449848024316109,0.26604068857589985,No,Yes
S01955,0.3952380952380953,0.49422492401215806,0.28690662493479396,Yes,No
S01956,0.6309523809523809,0.39088145896656534,0.25039123630672927,No,Yes
S01957,0.2119047619047619,0.5854103343465046,0.3015127803860198,No,Yes
S01958,0.8404761904761904,0.6565349544072948,0.3369848721961399,No,Yes
S01959,0.5928571428571429,0.6638297872340426,0.34428794992175277,Yes,Yes
S01962,0.5,0.6942249240121581,0.28377673448095986,Yes,No
S01963,0.5285714285714286,0.5708206686930091,0.38132498695878986,Yes,No
S01965,0.5333333333333333,0.5440729483282675,0.24204486176317166,Yes,Yes
S01966,0.47619047619047616,0.6085106382978723,0.2097026604068858,No,No
S01967,0.4428571428571429,0.5775075987841946,0.33541992696922274,Yes,Yes
S01968,0.4476190476190475,0.4729483282674772,0.2728221178925404,Yes,No
S01969,0.4428571428571429,0.6498480243161093,0.21700573813249868,No,Yes
S01971,0.5380952380952382,0.7033434650455928,0.34793948878455927,No,No
S01972,0.11666666666666665,0.4340425531914894,0.30725091288471573,No,No
S01973,0.5452380952380952,0.609726443768997,0.24360980699008872,Yes,No
S01974,0.4904761904761905,0.5227963525835866,0.34063641105894626,No,Yes
S01975,0.4642857142857143,0.4851063829787234,0.3766301512780386,Yes,No
S01977,0.6,0.6334346504559271,0.31194574856546686,No,Yes
S01978,0.5785714285714285,0.5355623100303951,0.42723004694835687,No,Yes
S01979,0.3738095238095238,0.7550151975683891,0.3995826812728222,Yes,Yes
S01980,0.5142857142857143,0.6620060790273555,0.3004694835680752,No,Yes
S01981,0.35,0.444984802431611,0.3745435576421492,No,Yes
S01982,0.30238095238095236,0.2680851063829787,0.34689619196661453,Yes,Yes
S01983,0.39285714285714285,0.5556231003039513,0.2540427751695358,Yes,Yes
S01984,0.569047619047619,0.7112462006079028,0.4209702660406886,No,No
S01985,0.5809523809523809,0.6170212765957447,0.4277516953573292,Yes,Yes
S01986,0.5285714285714286,0.7343465045592705,0.38967136150234744,Yes,No
S01987,0.5523809523809524,0.46990881458966566,0.3453312467396975,No,Yes
S01990,0.519047619047619,0.5720364741641337,0.38132498695878986,No,Yes
S01991,0.5619047619047619,0.6358662613981763,0.19509650495565992,Yes,No
S01992,0.5571428571428572,0.7410334346504559,0.27021387584767864,No,Yes
S01993,0.6071428571428571,0.7671732522796353,0.09963484611371935,Yes,Yes
S01994,0.55,0.7452887537993921,0.32707355242566516,No,Yes
S01995,0.5095238095238095,0.6243161094224924,0.37610850286906633,Yes,Yes
S01996,0.5952380952380952,0.5015197568389058,0.4246218049034951,Yes,Yes
S01997,0.4642857142857143,0.5702127659574467,0.27908189880020867,No,Yes
S01998,0.3619047619047619,0.6224924012158054,0.31403234220135634,Yes,No
S01999,0.4476190476190475,0.5592705167173252,0.29473135106937925,No,No
S02000,0.37857142857142856,0.4316109422492401,0.4371413667188315,Yes,Yes
S02001,0.3857142857142857,0.4869300911854103,0.32185706833594163,Yes,No
S02002,0.44999999999999996,0.6486322188449848,0.44079290558163803,Yes,Yes
S02003,0.37142857142857144,0.5130699088145896,0.39332290036515394,Yes,No
S02005,0.24047619047619045,0.5331306990881459,0.2519561815336463,No,Yes
S02006,0.4928571428571428,0.43465045592705165,0.2107459572248305,No,Yes
S02007,0.4666666666666667,0.5221884498480243,0.30255607720396455,Yes,Yes
S02009,0.5452380952380952,0.45896656534954405,0.20448617631716226,Yes,Yes
S02010,0.5785714285714285,0.4139817629179331,0.3802816901408451,No,No
S02011,0.2761904761904762,0.5306990881458966,0.31038080333854984,No,Yes
S02012,0.3761904761904762,0.6182370820668693,0.341679707876891,No,Yes
S02014,0.3547619047619047,0.37325227963525837,0.23526343244653103,Yes,Yes
S02016,0.4428571428571429,0.5787234042553192,0.24986958789775696,Yes,Yes
S02017,0.43571428571428567,0.40607902735562307,0.43088158581116337,Yes,Yes
S02018,0.22857142857142856,0.49361702127659574,0.2962962962962963,No,No
S02019,0.5428571428571428,0.3148936170212766,0.2811684924360981,Yes,Yes
S02020,0.319047619047619,0.34589665653495444,0.25508607198748046,Yes,No
S02021,0.4738095238095238,0.7519756838905776,0.29525299947835165,Yes,Yes
S02022,0.5,0.45775075987841946,0.2509128847157016,Yes,No
S02025,0.10714285714285714,0.5452887537993921,0.4986958789775692,No,No
S02027,0.680952380952381,0.28936170212765955,0.2540427751695358,No,No
S02029,0.4904761904761905,0.5306990881458966,0.4204486176317163,Yes,No
S02030,0.4071428571428572,0.4814589665653496,0.3552425665101722,No,No
S02031,0.5619047619047619,0.6,0.27543035993740217,Yes,Yes
S02033,0.5238095238095238,0.5683890577507599,0.41784037558685455,Yes,No
S02036,0.7952380952380952,0.5167173252279635,0.1267605633802817,Yes,Yes
S02037,0.5142857142857143,0.417629179331307,0.357850808555034,Yes,Yes
S02038,0.4071428571428572,0.5866261398176292,0.29525299947835165,No,No
S02039,0.4642857142857143,0.5100303951367781,0.30412102243088157,No,Yes
S02041,0.38333333333333336,0.5671732522796352,0.36932707355242567,No,No
S02043,0.40476190476190477,0.5848024316109423,0.2023995826812728,Yes,Yes
S02045,0.36904761904761907,0.3963525835866262,0.19979134063641105,Yes,Yes
S02046,0.6,0.6863221884498479,0.23630672926447574,Yes,No
S02047,0.4666666666666667,0.6455927051671733,0.3938445487741263,Yes,Yes
S02048,0.4666666666666667,0.5422492401215806,0.2999478351591028,Yes,No
S02049,0.42857142857142855,0.5963525835866261,0.3004694835680752,Yes,Yes
S02050,0.48571428571428565,0.6413373860182371,0.4204486176317163,No,No
S02051,0.5642857142857143,0.5416413373860182,0.2509128847157016,Yes,Yes
S02054,0.430952380952381,0.6644376899696048,0.30829420970266047,Yes,Yes
S02055,0.3071428571428571,0.6151975683890578,0.37610850286906633,Yes,No
S02056,0.36904761904761907,0.5501519756838906,0.24517475221700574,Yes,Yes
S02057,0.4095238095238095,0.6115501519756839,0.3114241001564946,No,No
S02058,0.5714285714285714,0.5155015197568389,0.29003651538862807,Yes,No
S02059,0.49761904761904757,0.6699088145896657,0.2649973917579551,Yes,No
S02060,0.4904761904761905,0.7063829787234043,0.19561815336463226,Yes,No
S02062,0.44999999999999996,0.6784194528875379,0.2535211267605634,No,No
S02063,0.5142857142857143,0.8145896656534954,0.3938445487741263,No,Yes
S02064,0.4547619047619048,0.6066869300911854,0.340114762649974,No,Yes
S02065,0.49761904761904757,0.662613981762918,0.3307250912884716,Yes,No
S02066,0.3976190476190476,0.4644376899696049,0.28169014084507044,Yes,Yes
S02067,0.17619047619047618,0.4814589665653496,0.22587376108502868,No,Yes
S02070,0.5761904761904761,0.3835866261398176,0.22848200312989045,No,No
S02072,0.6142857142857142,0.6443768996960486,0.260302556077204,Yes,Yes
S02074,0.4904761904761905,0.5647416413373859,0.28377673448095986,Yes,No
S02075,0.39285714285714285,0.5610942249240122,0.3307250912884716,No,Yes
S02076,0.42857142857142855,0.5063829787234042,0.28377673448095986,No,Yes
S02077,0.5404761904761904,0.6030395136778116,0.25665101721439754,No,Yes
S02078,0.6095238095238096,0.59209726443769,0.17214397496087638,Yes,Yes
S02079,0.44999999999999996,0.49787234042553186,0.3129890453834116,Yes,Yes
S02081,0.4666666666666667,0.6109422492401215,0.3004694835680752,Yes,Yes
S02083,0.2952380952380952,0.5349544072948328,0.4121022430881586,No,Yes
S02084,0.19285714285714284,0.503951367781155,0.4225352112676057,No,Yes
S02087,0.4071428571428572,0.5246200607902736,0.3035993740219093,No,No
S02088,0.44999999999999996,0.5319148936170213,0.21335419926969226,No,No
S02089,0.41190476190476194,0.7811550151975684,0.1465832029212311,No,No
S02090,0.6404761904761904,0.37933130699088147,0.4032342201356286,No,Yes
S02091,0.5047619047619047,0.5860182370820668,0.30464267083985397,No,No
S02093,0.5404761904761904,0.5124620060790274,0.24986958789775696,No,No
S02094,0.33095238095238094,0.4267477203647417,0.3291601460615546,Yes,No
S02095,0.5904761904761904,0.46200607902735563,0.37558685446009393,No,No
S02096,0.45714285714285713,0.4930091185410334,0.24465310380803343,No,Yes
S02097,0.5476190476190477,0.6030395136778116,0.2749087115284299,No,No
S02098,0.33809523809523806,0.6462006079027356,0.2806468440271257,No,Yes
S02099,0.28095238095238095,0.3264437689969605,0.26395409494001043,Yes,No
S02100,0.5642857142857143,0.39696048632218844,0.32707355242566516,No,Yes
S02101,0.5119047619047619,0.609726443768997,0.2999478351591028,No,Yes
S02102,0.3595238095238095,0.6194528875379939,0.1366718831507564,Yes,Yes
S02103,0.3642857142857143,0.364741641337386,0.30464267083985397,No,No
S02104,0.6,0.6492401215805471,0.3249869587897757,Yes,No
S02105,0.3261904761904762,0.541033434650456,0.2926447574334899,Yes,Yes
S02106,0.6619047619047619,0.6334346504559271,0.4246218049034951,Yes,No
S02107,0.3595238095238095,0.43951367781155015,0.3229003651538863,Yes,No
S02108,0.5428571428571428,0.3738601823708207,0.2978612415232134,Yes,Yes
S02109,0.42857142857142855,0.5051671732522796,0.3667188315075639,No,Yes
S02110,0.5380952380952382,0.5106382978723404,0.4731351069379239,Yes,No
S02111,0.40238095238095234,0.503951367781155,0.28482003129890454,No,Yes
S02112,0.4476190476190475,0.49544072948328266,0.3781950965049557,Yes,No
S02113,0.47142857142857136,0.7489361702127659,0.4397496087636933,No,No
S02114,0.3476190476190476,0.33617021276595743,0.27751695357329165,No,No
S02115,0.5547619047619047,0.4401215805471125,0.20396452790818986,Yes,Yes
S02116,0.40476190476190477,0.49179331306990876,0.3302034428794992,No,No
S02118,0.3476190476190476,0.6291793313069909,0.2733437663015128,No,Yes
S02119,0.1619047619047619,0.6480243161094225,0.38132498695878986,No,No
S02120,0.4428571428571429,0.6735562310030395,0.22848200312989045,Yes,Yes
S02121,0.7547619047619049,0.6012158054711245,0.2764736567553469,Yes,No
S02122,0.5595238095238095,0.3325227963525836,0.288471570161711,No,No
S02123,0.4642857142857143,0.3404255319148936,0.28482003129890454,No,Yes
S02124,0.43571428571428567,0.6820668693009119,0.22848200312989045,No,No
S02125,0.46904761904761905,0.6747720364741642,0.26969222743870636,No,No
S02126,0.5309523809523808,0.6200607902735562,0.14188836724047993,Yes,No
S02127,0.3261904761904762,0.44316109422492406,0.3500260824204487,No,No
S02128,0.6,0.5033434650455927,0.29838288993218576,Yes,Yes
S02129,0.5523809523809524,0.49422492401215806,0.38549817423056865,No,No
S02130,0.5523809523809524,0.41823708206686927,0.2889932185706834,No,No
S02131,0.519047619047619,0.574468085106383,0.15492957746478875,No,No
S02135,0.42380952380952375,0.4352583586626139,0.27908189880020867,Yes,Yes
S02136,0.3976190476190476,0.35623100303951366,0.4533124673969745,Yes,Yes
S02137,0.4785714285714286,0.662613981762918,0.22587376108502868,Yes,Yes
S02139,0.319047619047619,0.6972644376899696,0.34272300469483574,No,No
S02140,0.29285714285714287,0.721580547112462,0.26969222743870636,Yes,No
S02141,0.48571428571428565,0.5088145896656535,0.19144496609285344,Yes,No
S02144,0.49523809523809514,0.43465045592705165,0.24100156494522695,Yes,No
S02145,0.44047619047619047,0.6729483282674772,0.28169014084507044,No,Yes
S02146,0.6428571428571429,0.35440729483282674,0.37402190923317685,Yes,No
S02147,0.2761904761904762,0.5428571428571428,0.3176838810641628,No,No
S02148,0.36904761904761907,0.6948328267477204,0.26395409494001043,Yes,Yes
S02150,0.27142857142857146,0.48996960486322183,0.2524778299426187,No,Yes
S02151,0.4452380952380952,0.6656534954407295,0.36776212832550864,No,Yes
S02154,0.49523809523809514,0.5708206686930091,0.17944705268648933,No,Yes
S02156,0.39285714285714285,0.41519756838905775,0.41418883672404805,No,No
S02157,0.42142857142857143,0.7689969604863222,0.34063641105894626,No,Yes
S02158,0.42857142857142855,0.3148936170212766,0.3463745435576422,Yes,No
S02159,0.6190476190476191,0.5495440729483282,0.25456442357850806,Yes,Yes
S02160,0.5333333333333333,0.566565349544073,0.3338549817423057,No,Yes
S02161,0.3333333333333333,0.3306990881458967,0.23682837767344814,Yes,No
S02162,0.49523809523809514,0.703951367781155,0.2509128847157016,No,No
S02163,0.5261904761904762,0.45288753799392095,0.2926447574334899,No,No
S02164,0.6023809523809524,0.555015197568389,0.29890453834115804,Yes,Yes
S02165,0.6547619047619048,0.5829787234042553,0.4360980699008869,Yes,No
S02166,0.34523809523809523,0.36595744680851067,0.3635889410537298,No,No
S02168,0.3166666666666667,0.7331306990881459,0.42931664058424623,Yes,No
S02170,0.5214285714285714,0.2151975683890578,0.297339593114241,Yes,Yes
S02171,0.5833333333333334,0.5063829787234042,0.3255086071987481,Yes,Yes
S02175,0.36666666666666664,0.539209726443769,0.14814814814814817,No,No
S02176,0.7142857142857143,0.441337386018237,0.37297861241523217,Yes,Yes
S02177,0.2761904761904762,0.5696048632218845,0.30412102243088157,Yes,Yes
S02178,0.4880952380952381,0.6042553191489362,0.22796035472091813,Yes,No
S02179,0.7071428571428572,0.5914893617021276,0.15284298382889933,No,Yes
S02180,0.4666666666666667,0.713677811550152,0.24830464267083985,Yes,No
S02181,0.4428571428571429,0.8091185410334346,0.24308815858111632,Yes,No
S02182,0.42380952380952375,0.40486322188449847,0.28690662493479396,No,Yes
S02183,0.4452380952380952,0.4966565349544073,0.1596244131455399,No,Yes
S02184,0.6309523809523809,0.6334346504559271,0.3291601460615546,No,Yes
S02185,0.20238095238095238,0.5276595744680851,0.3458528951486698,No,Yes
S02186,0.6499999999999999,0.2115501519756839,0.1940532081377152,No,No
S02188,0.43571428571428567,0.6930091185410334,0.3750652060511216,Yes,Yes
S02189,0.4166666666666667,0.37325227963525837,0.2842983828899322,Yes,Yes
S02190,0.5357142857142857,0.5696048632218845,0.3458528951486698,Yes,No
S02191,0.2761904761904762,0.31124620060790276,0.30464267083985397,No,No
S02192,0.5214285714285714,0.6486322188449848,0.2889932185706834,Yes,No
S02194,0.3047619047619048,0.47355623100303956,0.3615023474178404,No,No
S02195,0.4880952380952381,0.49179331306990876,0.3260302556077204,Yes,Yes
S02197,0.5166666666666666,0.6656534954407295,0.26186750130412106,No,Yes
S02198,0.46904761904761905,0.44559270516717325,0.33907146583202924,Yes,No
S02199,0.3904761904761904,0.6036474164133738,0.41731872717788215,No,Yes
S02201,0.680952380952381,0.8103343465045594,0.14919144496609285,Yes,No
S02202,0.4428571428571429,0.7325227963525835,0.33124673969744395,No,Yes
S02205,0.3523809523809524,0.4656534954407294,0.39280125195618154,No,No
S02206,0.5238095238095238,0.4352583586626139,0.3343766301512781,No,Yes
S02207,0.6428571428571429,0.7890577507598785,0.19874804381846634,No,No
S02209,0.42857142857142855,0.6443768996960486,0.23369848721961398,No,No
S02212,0.5380952380952382,0.6437689969604863,0.2592592592592593,No,No
S02213,0.5714285714285714,0.30334346504559273,0.45122587376108503,No,Yes
S02216,0.49761904761904757,0.478419452887538,0.34272300469483574,No,Yes
S02217,0.41428571428571426,0.5458966565349543,0.2895148669796557,Yes,No
S02218,0.45952380952380945,0.5647416413373859,0.3176838810641628,No,Yes
S02220,0.43809523809523804,0.6267477203647416,0.2535211267605634,No,No
S02221,0.42380952380952375,0.44376899696048633,0.2576943140323422,Yes,Yes
S02222,0.3904761904761904,0.8711246200607904,0.21439749608763692,Yes,No
S02223,0.5547619047619047,0.5179331306990882,0.3714136671883151,Yes,Yes
S02224,0.4452380952380952,0.5270516717325228,0.31194574856546686,Yes,No
S02225,0.3904761904761904,0.7793313069908816,0.3077725612936881,Yes,Yes
S02227,0.6357142857142858,0.7781155015197568,0.32394366197183105,Yes,Yes
S02228,0.3952380952380953,0.5544072948328268,0.4731351069379239,Yes,Yes
S02229,0.2452380952380952,0.478419452887538,0.3291601460615546,Yes,No
S02230,0.5857142857142857,0.40668693009118545,0.13510693792383935,Yes,Yes
S02231,0.3857142857142857,0.38844984802431615,0.2571726656233698,Yes,Yes
S02233,0.23095238095238094,0.5768996960486321,0.3322900365153887,No,Yes
S02234,0.5738095238095239,0.6182370820668693,0.2634324465310381,No,Yes
S02235,0.32142857142857145,0.5750759878419452,0.33489827856025045,No,Yes
S02236,0.5547619047619047,0.4808510638297872,0.24204486176317166,No,No
S02238,0.3523809523809524,0.8680851063829788,0.25456442357850806,Yes,No
S02239,0.41904761904761906,0.7246200607902735,0.26917057902973396,No,Yes
S02240,0.5476190476190477,0.4990881458966565,0.313510693792384,No,No
S02241,0.4785714285714286,0.6036474164133738,0.33124673969744395,Yes,Yes
S02243,0.7023809523809523,0.7379939209726444,0.3844548774126239,No,Yes
S02246,0.4785714285714286,0.6808510638297872,0.2576943140323422,No,Yes
S02247,0.3595238095238095,0.59209726443769,0.34428794992175277,No,No
S02248,0.3071428571428571,0.40790273556231,0.38914971309337515,No,No
S02250,0.5761904761904761,0.766565349544073,0.2968179447052687,Yes,Yes
S02251,0.4523809523809524,0.4583586626139818,0.2686489306207616,No,No
S02252,0.6476190476190476,0.43465045592705165,0.357850808555034,Yes,Yes
S02254,0.4642857142857143,0.6255319148936169,0.4209702660406886,No,Yes
S02255,0.3166666666666667,0.5337386018237081,0.3917579551382369,Yes,Yes
